Board_ID, Scramble_Number, Algorithm, Heuristic, Moves, Nodes_Expanded, Computation_Time(us)
1800,10,IDA*,Inversion Distance,2,7,9
1801,20,IDA*,Manhattan Distance,4,10,6
1802,20,IDA*,MD + Linear Conflict Correction,10,18,11
1803,20,IDA*,Inversion Distance,6,8,14
1804,20,IDA*,Manhattan Distance,6,11,6
1805,20,IDA*,MD + Linear Conflict Correction,8,12,8
1806,20,IDA*,Inversion Distance,2,4,6
1807,20,IDA*,Manhattan Distance,4,12,6
1808,20,IDA*,MD + Linear Conflict Correction,6,14,8
1809,20,IDA*,Inversion Distance,8,20,30
1810,20,IDA*,Manhattan Distance,6,12,7
1811,20,IDA*,MD + Linear Conflict Correction,4,11,7
1812,20,IDA*,Inversion Distance,10,27,39
1813,20,IDA*,Manhattan Distance,14,59,31
1814,20,IDA*,MD + Linear Conflict Correction,10,34,20
1815,20,IDA*,Inversion Distance,10,90,123
1816,20,IDA*,Manhattan Distance,12,73,39
1817,20,IDA*,MD + Linear Conflict Correction,10,19,13
1818,20,IDA*,Inversion Distance,0,1,2
1819,20,IDA*,Manhattan Distance,18,953,494
1820,20,IDA*,MD + Linear Conflict Correction,4,8,5
1821,20,IDA*,Inversion Distance,12,37,52
1822,20,IDA*,Manhattan Distance,8,12,8
1823,20,IDA*,MD + Linear Conflict Correction,10,14,9
1824,20,IDA*,Inversion Distance,4,12,16
1825,20,IDA*,Manhattan Distance,14,53,28
1826,20,IDA*,MD + Linear Conflict Correction,6,13,8
1827,20,IDA*,Inversion Distance,8,14,22
1828,20,IDA*,Manhattan Distance,8,14,9
1829,20,IDA*,MD + Linear Conflict Correction,12,25,15
1830,20,IDA*,Inversion Distance,8,31,42
1831,20,IDA*,Manhattan Distance,12,18,12
1832,20,IDA*,MD + Linear Conflict Correction,2,5,3
1833,20,IDA*,Inversion Distance,12,28,36
1834,20,IDA*,Manhattan Distance,10,21,12
1835,20,IDA*,MD + Linear Conflict Correction,12,34,21
1836,20,IDA*,Inversion Distance,4,10,13
1837,20,IDA*,Manhattan Distance,10,33,18
1838,20,IDA*,MD + Linear Conflict Correction,4,12,6
1839,20,IDA*,Inversion Distance,10,16,25
1840,20,IDA*,Manhattan Distance,4,11,5
1841,20,IDA*,MD + Linear Conflict Correction,6,8,5
1842,20,IDA*,Inversion Distance,4,9,15
1843,20,IDA*,Manhattan Distance,6,14,7
1844,20,IDA*,MD + Linear Conflict Correction,10,35,20
1845,20,IDA*,Inversion Distance,14,266,359
1846,20,IDA*,Manhattan Distance,12,26,15
1847,20,IDA*,MD + Linear Conflict Correction,10,20,12
1848,20,IDA*,Inversion Distance,4,8,12
1849,20,IDA*,Manhattan Distance,6,11,6
1850,20,IDA*,MD + Linear Conflict Correction,16,65,44
1851,20,IDA*,Inversion Distance,8,15,22
1852,20,IDA*,Manhattan Distance,10,20,11
1853,20,IDA*,MD + Linear Conflict Correction,12,22,14
1854,20,IDA*,Inversion Distance,6,11,16
1855,20,IDA*,Manhattan Distance,2,6,3
1856,20,IDA*,MD + Linear Conflict Correction,6,12,7
1857,20,IDA*,Inversion Distance,6,18,24
1858,20,IDA*,Manhattan Distance,4,12,6
1859,20,IDA*,MD + Linear Conflict Correction,10,83,47
1860,20,IDA*,Inversion Distance,14,31,45
1861,20,IDA*,Manhattan Distance,8,36,19
1862,20,IDA*,MD + Linear Conflict Correction,4,7,4
1863,20,IDA*,Inversion Distance,12,21,31
1864,20,IDA*,Manhattan Distance,6,14,7
1865,20,IDA*,MD + Linear Conflict Correction,10,22,15
1866,20,IDA*,Inversion Distance,6,12,17
1867,20,IDA*,Manhattan Distance,10,28,16
1868,20,IDA*,MD + Linear Conflict Correction,8,31,19
1869,20,IDA*,Inversion Distance,4,9,13
1870,20,IDA*,Manhattan Distance,10,59,31
1871,20,IDA*,MD + Linear Conflict Correction,6,11,7
1872,20,IDA*,Inversion Distance,12,110,145
1873,20,IDA*,Manhattan Distance,8,12,8
1874,20,IDA*,MD + Linear Conflict Correction,8,38,21
1875,20,IDA*,Inversion Distance,10,19,29
1876,20,IDA*,Manhattan Distance,4,7,4
1877,20,IDA*,MD + Linear Conflict Correction,10,34,19
1878,20,IDA*,Inversion Distance,6,13,19
1879,20,IDA*,Manhattan Distance,12,18,11
1880,20,IDA*,MD + Linear Conflict Correction,14,120,66
1881,20,IDA*,Inversion Distance,4,7,10
1882,20,IDA*,Manhattan Distance,6,10,6
1883,20,IDA*,MD + Linear Conflict Correction,6,25,14
1884,20,IDA*,Inversion Distance,6,13,18
1885,20,IDA*,Manhattan Distance,8,20,11
1886,20,IDA*,MD + Linear Conflict Correction,8,25,15
1887,20,IDA*,Inversion Distance,4,11,14
1888,20,IDA*,Manhattan Distance,14,27,15
1889,20,IDA*,MD + Linear Conflict Correction,10,30,17
1890,20,IDA*,Inversion Distance,4,9,13
1891,20,IDA*,Manhattan Distance,6,12,8
1892,20,IDA*,MD + Linear Conflict Correction,8,33,18
1893,20,IDA*,Inversion Distance,8,22,32
1894,20,IDA*,Manhattan Distance,6,8,5
1895,20,IDA*,MD + Linear Conflict Correction,10,20,14
1896,20,IDA*,Inversion Distance,6,9,15
1897,20,IDA*,Manhattan Distance,12,23,13
1898,20,IDA*,MD + Linear Conflict Correction,4,9,5
1899,20,IDA*,Inversion Distance,4,9,13
1900,20,IDA*,Manhattan Distance,4,8,4
1901,20,IDA*,MD + Linear Conflict Correction,8,13,9
1902,20,IDA*,Inversion Distance,8,31,43
1903,20,IDA*,Manhattan Distance,8,14,9
1904,20,IDA*,MD + Linear Conflict Correction,20,284,162
1905,20,IDA*,Inversion Distance,8,14,21
1906,20,IDA*,Manhattan Distance,6,12,9
1907,20,IDA*,MD + Linear Conflict Correction,10,32,19
1908,20,IDA*,Inversion Distance,14,72,101
1909,20,IDA*,Manhattan Distance,6,12,7
1910,20,IDA*,MD + Linear Conflict Correction,10,19,13
1911,20,IDA*,Inversion Distance,12,24,36
1912,20,IDA*,Manhattan Distance,6,13,7
1913,20,IDA*,MD + Linear Conflict Correction,4,11,6
1914,20,IDA*,Inversion Distance,6,15,21
1915,20,IDA*,Manhattan Distance,10,27,16
1916,20,IDA*,MD + Linear Conflict Correction,6,9,6
1917,20,IDA*,Inversion Distance,8,14,21
1918,20,IDA*,Manhattan Distance,14,117,62
1919,20,IDA*,MD + Linear Conflict Correction,4,8,5
1920,20,IDA*,Inversion Distance,4,12,15
1921,20,IDA*,Manhattan Distance,8,15,10
1922,20,IDA*,MD + Linear Conflict Correction,8,16,10
1923,20,IDA*,Inversion Distance,12,24,34
1924,20,IDA*,Manhattan Distance,8,11,7
1925,20,IDA*,MD + Linear Conflict Correction,18,61,39
1926,20,IDA*,Inversion Distance,2,4,9
1927,20,IDA*,Manhattan Distance,10,31,33
1928,20,IDA*,MD + Linear Conflict Correction,10,34,19
1929,20,IDA*,Inversion Distance,6,13,19
1930,20,IDA*,Manhattan Distance,6,14,7
1931,20,IDA*,MD + Linear Conflict Correction,4,20,10
1932,20,IDA*,Inversion Distance,10,20,30
1933,20,IDA*,Manhattan Distance,14,43,25
1934,20,IDA*,MD + Linear Conflict Correction,6,24,15
1935,20,IDA*,Inversion Distance,10,16,27
1936,20,IDA*,Manhattan Distance,6,12,7
1937,20,IDA*,MD + Linear Conflict Correction,6,25,15
1938,20,IDA*,Inversion Distance,10,19,29
1939,20,IDA*,Manhattan Distance,10,30,17
1940,20,IDA*,MD + Linear Conflict Correction,12,26,18
1941,20,IDA*,Inversion Distance,14,186,269
1942,20,IDA*,Manhattan Distance,6,11,7
1943,20,IDA*,MD + Linear Conflict Correction,2,4,2
1944,20,IDA*,Inversion Distance,16,29,47
1945,20,IDA*,Manhattan Distance,2,7,3
1946,20,IDA*,MD + Linear Conflict Correction,12,119,72
1947,20,IDA*,Inversion Distance,14,455,611
1948,20,IDA*,Manhattan Distance,12,74,38
1949,20,IDA*,MD + Linear Conflict Correction,6,21,12
1950,20,IDA*,Inversion Distance,10,20,29
1951,20,IDA*,Manhattan Distance,2,7,15
1952,20,IDA*,MD + Linear Conflict Correction,8,41,22
1953,20,IDA*,Inversion Distance,6,12,18
1954,20,IDA*,Manhattan Distance,10,19,11
1955,20,IDA*,MD + Linear Conflict Correction,10,36,21
1956,20,IDA*,Inversion Distance,12,170,230
1957,20,IDA*,Manhattan Distance,8,24,14
1958,20,IDA*,MD + Linear Conflict Correction,4,6,4
1959,20,IDA*,Inversion Distance,12,24,37
1960,20,IDA*,Manhattan Distance,6,9,5
1961,20,IDA*,MD + Linear Conflict Correction,4,9,5
1962,20,IDA*,Inversion Distance,12,19,29
1963,20,IDA*,Manhattan Distance,6,10,6
1964,20,IDA*,MD + Linear Conflict Correction,8,37,22
1965,20,IDA*,Inversion Distance,12,24,34
1966,20,IDA*,Manhattan Distance,6,18,8
1967,20,IDA*,MD + Linear Conflict Correction,12,17,12
1968,20,IDA*,Inversion Distance,6,12,17
1969,20,IDA*,Manhattan Distance,10,47,25
1970,20,IDA*,MD + Linear Conflict Correction,8,14,9
1971,20,IDA*,Inversion Distance,4,11,15
1972,20,IDA*,Manhattan Distance,0,1,1
1973,20,IDA*,MD + Linear Conflict Correction,4,6,4
1974,20,IDA*,Inversion Distance,6,8,13
1975,20,IDA*,Manhattan Distance,2,7,3
1976,20,IDA*,MD + Linear Conflict Correction,8,15,9
1977,20,IDA*,Inversion Distance,2,5,7
1978,20,IDA*,Manhattan Distance,8,18,10
1979,20,IDA*,MD + Linear Conflict Correction,6,11,7
1980,20,IDA*,Inversion Distance,10,26,37
1981,20,IDA*,Manhattan Distance,12,99,51
1982,20,IDA*,MD + Linear Conflict Correction,10,16,11
1983,20,IDA*,Inversion Distance,6,11,16
1984,20,IDA*,Manhattan Distance,12,21,13
1985,20,IDA*,MD + Linear Conflict Correction,6,13,8
1986,20,IDA*,Inversion Distance,6,13,19
1987,20,IDA*,Manhattan Distance,14,148,76
1988,20,IDA*,MD + Linear Conflict Correction,2,4,2
1989,20,IDA*,Inversion Distance,4,9,13
1990,20,IDA*,Manhattan Distance,6,14,7
1991,20,IDA*,MD + Linear Conflict Correction,12,26,17
1992,20,IDA*,Inversion Distance,6,13,18
1993,20,IDA*,Manhattan Distance,8,12,8
1994,20,IDA*,MD + Linear Conflict Correction,8,16,10
1995,20,IDA*,Inversion Distance,4,11,15
1996,20,IDA*,Manhattan Distance,10,19,11
1997,20,IDA*,MD + Linear Conflict Correction,2,5,3
1998,20,IDA*,Inversion Distance,12,20,30
1999,20,IDA*,Manhattan Distance,8,14,8
2000,20,IDA*,MD + Linear Conflict Correction,10,14,18
2001,20,IDA*,Inversion Distance,10,19,30
2002,20,IDA*,Manhattan Distance,4,11,6
2003,20,IDA*,MD + Linear Conflict Correction,4,20,11
2004,20,IDA*,Inversion Distance,6,13,19
2005,20,IDA*,Manhattan Distance,4,8,4
2006,20,IDA*,MD + Linear Conflict Correction,16,182,101
2007,20,IDA*,Inversion Distance,10,19,32
2008,20,IDA*,Manhattan Distance,4,10,5
2009,20,IDA*,MD + Linear Conflict Correction,4,8,5
2010,20,IDA*,Inversion Distance,12,74,103
2011,20,IDA*,Manhattan Distance,6,16,11
2012,20,IDA*,MD + Linear Conflict Correction,10,18,12
2013,20,IDA*,Inversion Distance,10,24,37
2014,20,IDA*,Manhattan Distance,10,19,11
2015,20,IDA*,MD + Linear Conflict Correction,10,26,17
2016,20,IDA*,Inversion Distance,0,1,2
2017,20,IDA*,Manhattan Distance,6,13,7
2018,20,IDA*,MD + Linear Conflict Correction,10,26,17
2019,20,IDA*,Inversion Distance,10,22,35
2020,20,IDA*,Manhattan Distance,10,15,10
2021,20,IDA*,MD + Linear Conflict Correction,10,55,33
2022,20,IDA*,Inversion Distance,8,15,25
2023,20,IDA*,Manhattan Distance,10,29,17
2024,20,IDA*,MD + Linear Conflict Correction,12,44,26
2025,20,IDA*,Inversion Distance,8,16,25
2026,20,IDA*,Manhattan Distance,10,16,10
2027,20,IDA*,MD + Linear Conflict Correction,0,1,1
2028,20,IDA*,Inversion Distance,2,4,7
2029,20,IDA*,Manhattan Distance,10,15,10
2030,20,IDA*,MD + Linear Conflict Correction,6,13,8
2031,20,IDA*,Inversion Distance,4,11,16
2032,20,IDA*,Manhattan Distance,6,10,6
2033,20,IDA*,MD + Linear Conflict Correction,14,23,16
2034,20,IDA*,Inversion Distance,10,18,29
2035,20,IDA*,Manhattan Distance,6,12,7
2036,20,IDA*,MD + Linear Conflict Correction,8,24,16
2037,20,IDA*,Inversion Distance,8,16,27
2038,20,IDA*,Manhattan Distance,4,9,5
2039,20,IDA*,MD + Linear Conflict Correction,4,12,7
2040,20,IDA*,Inversion Distance,12,36,58
2041,20,IDA*,Manhattan Distance,6,9,7
2042,20,IDA*,MD + Linear Conflict Correction,8,16,10
2043,20,IDA*,Inversion Distance,6,10,16
2044,20,IDA*,Manhattan Distance,10,17,11
2045,20,IDA*,MD + Linear Conflict Correction,2,4,2
2046,20,IDA*,Inversion Distance,8,14,21
2047,20,IDA*,Manhattan Distance,6,12,7
2048,20,IDA*,MD + Linear Conflict Correction,6,17,10
2049,20,IDA*,Inversion Distance,4,11,14
2050,20,IDA*,Manhattan Distance,14,41,23
2051,20,IDA*,MD + Linear Conflict Correction,10,26,16
2052,20,IDA*,Inversion Distance,4,10,13
2053,20,IDA*,Manhattan Distance,4,9,4
2054,20,IDA*,MD + Linear Conflict Correction,12,54,30
2055,20,IDA*,Inversion Distance,10,17,26
2056,20,IDA*,Manhattan Distance,8,16,9
2057,20,IDA*,MD + Linear Conflict Correction,4,11,6
2058,20,IDA*,Inversion Distance,10,15,24
2059,20,IDA*,Manhattan Distance,14,27,15
2060,20,IDA*,MD + Linear Conflict Correction,16,96,56
2061,20,IDA*,Inversion Distance,14,34,48
2062,20,IDA*,Manhattan Distance,8,22,12
2063,20,IDA*,MD + Linear Conflict Correction,8,18,10
2064,20,IDA*,Inversion Distance,8,15,22
2065,20,IDA*,Manhattan Distance,12,22,13
2066,20,IDA*,MD + Linear Conflict Correction,6,13,8
2067,20,IDA*,Inversion Distance,16,56,81
2068,20,IDA*,Manhattan Distance,8,16,9
2069,20,IDA*,MD + Linear Conflict Correction,4,8,5
2070,20,IDA*,Inversion Distance,8,14,21
2071,20,IDA*,Manhattan Distance,8,28,17
2072,20,IDA*,MD + Linear Conflict Correction,6,24,14
2073,20,IDA*,Inversion Distance,14,38,52
2074,20,IDA*,Manhattan Distance,10,73,38
2075,20,IDA*,MD + Linear Conflict Correction,12,26,17
2076,20,IDA*,Inversion Distance,10,18,28
2077,20,IDA*,Manhattan Distance,18,30,20
2078,20,IDA*,MD + Linear Conflict Correction,4,11,6
2079,20,IDA*,Inversion Distance,2,5,7
2080,20,IDA*,Manhattan Distance,6,13,12
2081,20,IDA*,MD + Linear Conflict Correction,10,29,18
2082,20,IDA*,Inversion Distance,8,18,25
2083,20,IDA*,Manhattan Distance,12,23,13
2084,20,IDA*,MD + Linear Conflict Correction,8,21,14
2085,20,IDA*,Inversion Distance,4,9,12
2086,20,IDA*,Manhattan Distance,6,12,7
2087,20,IDA*,MD + Linear Conflict Correction,8,25,15
2088,20,IDA*,Inversion Distance,8,23,63
2089,20,IDA*,Manhattan Distance,16,146,77
2090,20,IDA*,MD + Linear Conflict Correction,4,13,8
2091,20,IDA*,Inversion Distance,4,11,15
2092,20,IDA*,Manhattan Distance,8,17,9
2093,20,IDA*,MD + Linear Conflict Correction,8,19,11
2094,20,IDA*,Inversion Distance,8,16,24
2095,20,IDA*,Manhattan Distance,4,6,4
2096,20,IDA*,MD + Linear Conflict Correction,4,13,8
2097,20,IDA*,Inversion Distance,10,39,55
2098,20,IDA*,Manhattan Distance,2,6,3
2099,20,IDA*,MD + Linear Conflict Correction,8,12,8
2100,20,IDA*,Inversion Distance,8,17,25
2101,30,IDA*,Manhattan Distance,14,31,22
2102,30,IDA*,MD + Linear Conflict Correction,10,18,79
2103,30,IDA*,Inversion Distance,16,26,49
2104,30,IDA*,Manhattan Distance,10,17,13
2105,30,IDA*,MD + Linear Conflict Correction,18,413,250
2106,30,IDA*,Inversion Distance,0,1,2
2107,30,IDA*,Manhattan Distance,12,36,23
2108,30,IDA*,MD + Linear Conflict Correction,4,12,7
2109,30,IDA*,Inversion Distance,2,5,8
2110,30,IDA*,Manhattan Distance,10,33,20
2111,30,IDA*,MD + Linear Conflict Correction,14,75,47
2112,30,IDA*,Inversion Distance,2,6,9
2113,30,IDA*,Manhattan Distance,16,69,42
2114,30,IDA*,MD + Linear Conflict Correction,6,10,8
2115,30,IDA*,Inversion Distance,12,21,44
2116,30,IDA*,Manhattan Distance,6,12,6
2117,30,IDA*,MD + Linear Conflict Correction,12,53,31
2118,30,IDA*,Inversion Distance,6,11,16
2119,30,IDA*,Manhattan Distance,8,15,9
2120,30,IDA*,MD + Linear Conflict Correction,12,54,32
2121,30,IDA*,Inversion Distance,16,672,873
2122,30,IDA*,Manhattan Distance,10,45,24
2123,30,IDA*,MD + Linear Conflict Correction,4,13,7
2124,30,IDA*,Inversion Distance,20,496,693
2125,30,IDA*,Manhattan Distance,12,46,24
2126,30,IDA*,MD + Linear Conflict Correction,16,102,75
2127,30,IDA*,Inversion Distance,12,19,39
2128,30,IDA*,Manhattan Distance,10,23,22
2129,30,IDA*,MD + Linear Conflict Correction,12,49,28
2130,30,IDA*,Inversion Distance,10,27,37
2131,30,IDA*,Manhattan Distance,8,17,12
2132,30,IDA*,MD + Linear Conflict Correction,18,39,25
2133,30,IDA*,Inversion Distance,6,12,18
2134,30,IDA*,Manhattan Distance,14,33,20
2135,30,IDA*,MD + Linear Conflict Correction,4,17,10
2136,30,IDA*,Inversion Distance,14,23,36
2137,30,IDA*,Manhattan Distance,14,96,50
2138,30,IDA*,MD + Linear Conflict Correction,10,34,20
2139,30,IDA*,Inversion Distance,8,16,23
2140,30,IDA*,Manhattan Distance,10,20,11
2141,30,IDA*,MD + Linear Conflict Correction,12,31,19
2142,30,IDA*,Inversion Distance,14,71,148
2143,30,IDA*,Manhattan Distance,16,42,25
2144,30,IDA*,MD + Linear Conflict Correction,8,27,17
2145,30,IDA*,Inversion Distance,6,11,17
2146,30,IDA*,Manhattan Distance,14,86,44
2147,30,IDA*,MD + Linear Conflict Correction,14,121,67
2148,30,IDA*,Inversion Distance,10,19,28
2149,30,IDA*,Manhattan Distance,6,11,6
2150,30,IDA*,MD + Linear Conflict Correction,10,34,21
2151,30,IDA*,Inversion Distance,10,21,30
2152,30,IDA*,Manhattan Distance,12,18,11
2153,30,IDA*,MD + Linear Conflict Correction,4,12,6
2154,30,IDA*,Inversion Distance,10,18,28
2155,30,IDA*,Manhattan Distance,14,25,15
2156,30,IDA*,MD + Linear Conflict Correction,10,38,24
2157,30,IDA*,Inversion Distance,14,27,40
2158,30,IDA*,Manhattan Distance,14,61,32
2159,30,IDA*,MD + Linear Conflict Correction,20,5798,2975
2160,30,IDA*,Inversion Distance,14,140,200
2161,30,IDA*,Manhattan Distance,14,39,24
2162,30,IDA*,MD + Linear Conflict Correction,10,19,11
2163,30,IDA*,Inversion Distance,10,20,28
2164,30,IDA*,Manhattan Distance,10,21,12
2165,30,IDA*,MD + Linear Conflict Correction,12,22,14
2166,30,IDA*,Inversion Distance,10,19,29
2167,30,IDA*,Manhattan Distance,14,145,74
2168,30,IDA*,MD + Linear Conflict Correction,16,23,17
2169,30,IDA*,Inversion Distance,14,215,297
2170,30,IDA*,Manhattan Distance,14,110,57
2171,30,IDA*,MD + Linear Conflict Correction,6,14,8
2172,30,IDA*,Inversion Distance,4,8,11
2173,30,IDA*,Manhattan Distance,10,29,16
2174,30,IDA*,MD + Linear Conflict Correction,16,112,62
2175,30,IDA*,Inversion Distance,14,70,99
2176,30,IDA*,Manhattan Distance,12,20,12
2177,30,IDA*,MD + Linear Conflict Correction,14,65,37
2178,30,IDA*,Inversion Distance,18,48,76
2179,30,IDA*,Manhattan Distance,10,21,12
2180,30,IDA*,MD + Linear Conflict Correction,12,31,18
2181,30,IDA*,Inversion Distance,16,52,77
2182,30,IDA*,Manhattan Distance,12,102,52
2183,30,IDA*,MD + Linear Conflict Correction,16,29,19
2184,30,IDA*,Inversion Distance,10,16,25
2185,30,IDA*,Manhattan Distance,14,41,23
2186,30,IDA*,MD + Linear Conflict Correction,10,63,34
2187,30,IDA*,Inversion Distance,14,48,68
2188,30,IDA*,Manhattan Distance,14,66,33
2189,30,IDA*,MD + Linear Conflict Correction,4,20,11
2190,30,IDA*,Inversion Distance,10,50,68
2191,30,IDA*,Manhattan Distance,10,29,19
2192,30,IDA*,MD + Linear Conflict Correction,16,40,25
2193,30,IDA*,Inversion Distance,6,14,20
2194,30,IDA*,Manhattan Distance,18,99,53
2195,30,IDA*,MD + Linear Conflict Correction,16,142,78
2196,30,IDA*,Inversion Distance,18,878,1296
2197,30,IDA*,Manhattan Distance,12,69,37
2198,30,IDA*,MD + Linear Conflict Correction,6,13,8
2199,30,IDA*,Inversion Distance,14,228,310
2200,30,IDA*,Manhattan Distance,12,32,17
2201,30,IDA*,MD + Linear Conflict Correction,8,25,14
2202,30,IDA*,Inversion Distance,14,128,174
2203,30,IDA*,Manhattan Distance,8,17,9
2204,30,IDA*,MD + Linear Conflict Correction,14,65,38
2205,30,IDA*,Inversion Distance,12,22,32
2206,30,IDA*,Manhattan Distance,10,32,17
2207,30,IDA*,MD + Linear Conflict Correction,6,13,8
2208,30,IDA*,Inversion Distance,14,36,50
2209,30,IDA*,Manhattan Distance,6,17,8
2210,30,IDA*,MD + Linear Conflict Correction,4,10,5
2211,30,IDA*,Inversion Distance,16,308,421
2212,30,IDA*,Manhattan Distance,12,26,14
2213,30,IDA*,MD + Linear Conflict Correction,18,1732,1320
2214,30,IDA*,Inversion Distance,10,15,27
2215,30,IDA*,Manhattan Distance,12,47,28
2216,30,IDA*,MD + Linear Conflict Correction,6,13,8
2217,30,IDA*,Inversion Distance,18,197,267
2218,30,IDA*,Manhattan Distance,6,10,7
2219,30,IDA*,MD + Linear Conflict Correction,14,371,219
2220,30,IDA*,Inversion Distance,8,11,19
2221,30,IDA*,Manhattan Distance,8,18,21
2222,30,IDA*,MD + Linear Conflict Correction,14,27,26
2223,30,IDA*,Inversion Distance,4,8,12
2224,30,IDA*,Manhattan Distance,12,35,21
2225,30,IDA*,MD + Linear Conflict Correction,12,30,18
2226,30,IDA*,Inversion Distance,14,39,62
2227,30,IDA*,Manhattan Distance,6,12,9
2228,30,IDA*,MD + Linear Conflict Correction,16,802,639
2229,30,IDA*,Inversion Distance,6,16,26
2230,30,IDA*,Manhattan Distance,10,20,14
2231,30,IDA*,MD + Linear Conflict Correction,14,26,18
2232,30,IDA*,Inversion Distance,8,20,31
2233,30,IDA*,Manhattan Distance,8,29,16
2234,30,IDA*,MD + Linear Conflict Correction,12,42,25
2235,30,IDA*,Inversion Distance,6,12,18
2236,30,IDA*,Manhattan Distance,8,17,9
2237,30,IDA*,MD + Linear Conflict Correction,14,44,37
2238,30,IDA*,Inversion Distance,8,14,21
2239,30,IDA*,Manhattan Distance,16,141,75
2240,30,IDA*,MD + Linear Conflict Correction,16,28,19
2241,30,IDA*,Inversion Distance,12,21,32
2242,30,IDA*,Manhattan Distance,4,8,4
2243,30,IDA*,MD + Linear Conflict Correction,18,96,81
2244,30,IDA*,Inversion Distance,14,95,135
2245,30,IDA*,Manhattan Distance,8,19,11
2246,30,IDA*,MD + Linear Conflict Correction,12,64,47
2247,30,IDA*,Inversion Distance,6,12,16
2248,30,IDA*,Manhattan Distance,20,417,224
2249,30,IDA*,MD + Linear Conflict Correction,18,59,36
2250,30,IDA*,Inversion Distance,20,481,826
2251,30,IDA*,Manhattan Distance,16,46,38
2252,30,IDA*,MD + Linear Conflict Correction,22,365,203
2253,30,IDA*,Inversion Distance,20,854,1381
2254,30,IDA*,Manhattan Distance,10,25,24
2255,30,IDA*,MD + Linear Conflict Correction,8,22,11
2256,30,IDA*,Inversion Distance,14,30,40
2257,30,IDA*,Manhattan Distance,4,11,5
2258,30,IDA*,MD + Linear Conflict Correction,20,980,539
2259,30,IDA*,Inversion Distance,4,8,12
2260,30,IDA*,Manhattan Distance,4,10,4
2261,30,IDA*,MD + Linear Conflict Correction,12,53,30
2262,30,IDA*,Inversion Distance,14,37,52
2263,30,IDA*,Manhattan Distance,14,21,13
2264,30,IDA*,MD + Linear Conflict Correction,4,12,6
2265,30,IDA*,Inversion Distance,10,42,58
2266,30,IDA*,Manhattan Distance,8,18,9
2267,30,IDA*,MD + Linear Conflict Correction,14,37,22
2268,30,IDA*,Inversion Distance,12,164,225
2269,30,IDA*,Manhattan Distance,12,21,11
2270,30,IDA*,MD + Linear Conflict Correction,6,12,7
2271,30,IDA*,Inversion Distance,8,13,20
2272,30,IDA*,Manhattan Distance,16,44,25
2273,30,IDA*,MD + Linear Conflict Correction,18,253,151
2274,30,IDA*,Inversion Distance,8,25,34
2275,30,IDA*,Manhattan Distance,8,17,10
2276,30,IDA*,MD + Linear Conflict Correction,14,17,12
2277,30,IDA*,Inversion Distance,14,23,35
2278,30,IDA*,Manhattan Distance,18,72,38
2279,30,IDA*,MD + Linear Conflict Correction,16,90,53
2280,30,IDA*,Inversion Distance,14,43,61
2281,30,IDA*,Manhattan Distance,10,21,22
2282,30,IDA*,MD + Linear Conflict Correction,6,26,13
2283,30,IDA*,Inversion Distance,14,27,37
2284,30,IDA*,Manhattan Distance,14,26,15
2285,30,IDA*,MD + Linear Conflict Correction,12,23,15
2286,30,IDA*,Inversion Distance,18,172,286
2287,30,IDA*,Manhattan Distance,14,23,13
2288,30,IDA*,MD + Linear Conflict Correction,10,27,16
2289,30,IDA*,Inversion Distance,12,73,99
2290,30,IDA*,Manhattan Distance,12,34,17
2291,30,IDA*,MD + Linear Conflict Correction,16,41,26
2292,30,IDA*,Inversion Distance,18,1046,1440
2293,30,IDA*,Manhattan Distance,14,27,15
2294,30,IDA*,MD + Linear Conflict Correction,16,23,16
2295,30,IDA*,Inversion Distance,16,33,49
2296,30,IDA*,Manhattan Distance,12,22,12
2297,30,IDA*,MD + Linear Conflict Correction,16,34,44
2298,30,IDA*,Inversion Distance,16,50,74
2299,30,IDA*,Manhattan Distance,18,73,44
2300,30,IDA*,MD + Linear Conflict Correction,10,35,20
2301,30,IDA*,Inversion Distance,12,51,70
2302,30,IDA*,Manhattan Distance,16,51,28
2303,30,IDA*,MD + Linear Conflict Correction,18,130,70
2304,30,IDA*,Inversion Distance,10,18,27
2305,30,IDA*,Manhattan Distance,12,26,14
2306,30,IDA*,MD + Linear Conflict Correction,18,340,183
2307,30,IDA*,Inversion Distance,10,18,27
2308,30,IDA*,Manhattan Distance,10,16,10
2309,30,IDA*,MD + Linear Conflict Correction,20,644,376
2310,30,IDA*,Inversion Distance,6,11,17
2311,30,IDA*,Manhattan Distance,12,25,24
2312,30,IDA*,MD + Linear Conflict Correction,14,99,49
2313,30,IDA*,Inversion Distance,2,4,6
2314,30,IDA*,Manhattan Distance,8,18,10
2315,30,IDA*,MD + Linear Conflict Correction,8,31,27
2316,30,IDA*,Inversion Distance,18,218,293
2317,30,IDA*,Manhattan Distance,10,33,18
2318,30,IDA*,MD + Linear Conflict Correction,12,26,14
2319,30,IDA*,Inversion Distance,10,18,26
2320,30,IDA*,Manhattan Distance,8,33,17
2321,30,IDA*,MD + Linear Conflict Correction,16,30,20
2322,30,IDA*,Inversion Distance,12,18,27
2323,30,IDA*,Manhattan Distance,12,22,12
2324,30,IDA*,MD + Linear Conflict Correction,10,20,12
2325,30,IDA*,Inversion Distance,10,22,31
2326,30,IDA*,Manhattan Distance,6,12,7
2327,30,IDA*,MD + Linear Conflict Correction,10,35,21
2328,30,IDA*,Inversion Distance,14,82,108
